ticker,provider_symbol,company_name,sector,category,universe_tier,country,listing_exchange,exchange_symbol,reporting_currency,market_region,sec_download_eligible,global_public_download_eligible,source_sets,source_policy
ROST,ROST,Ross Stores,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RSG,RSG,Republic Services,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RTX,RTX,RTX Corporation,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RUN,RUN,Sunrun Inc.,Consumer Discretionary,residential_solar,tier2_supply_chain_supplement,,,RUN,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RVTY,RVTY,Revvity,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
S,S,"SentinelOne, Inc.",Information Technology,cybersecurity,tier2_supply_chain_supplement,,,S,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SATS,SATS,EchoStar,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SBAC,SBAC,SBA Communications,Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SBUX,SBUX,Starbucks,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SCCO,SCCO,SOUTHERN COPPER CORP/,Materials,copper,tier2_supply_chain_supplement,,,SCCO,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SCHW,SCHW,Charles Schwab Corporation,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SE,SE,Sea Ltd,Consumer Discretionary,ecommerce_gaming_fintech,tier2_supply_chain_supplement,,,SE,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SEDG,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",Information Technology,solar_inverters,tier2_supply_chain_supplement,,,SEDG,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SHOP,SHOP,SHOPIFY INC.,Consumer Discretionary,commerce_software,tier2_supply_chain_supplement,,,SHOP,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SHW,SHW,Sherwin-Williams,Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SJM,SJM,J.M. Smucker Company (The),Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SLB,SLB,Schlumberger,Energy,Energy,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SMCI,SMCI,Supermicro,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SMR,SMR,NUSCALE POWER Corp,Utilities,advanced_nuclear,tier2_supply_chain_supplement,,,SMR,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SNA,SNA,Snap-on,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SNDK,SNDK,Sandisk,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SNOW,SNOW,Snowflake Inc.,data/cloud software,data/cloud software,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SNPS,SNPS,Synopsys,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SNY,SNY,Sanofi,Health Care,pharmaceuticals,tier2_supply_chain_supplement,,,SNY,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SO,SO,Southern Company,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SOLV,SOLV,Solventum,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SONY,SONY,Sony Group Corp,Communication Services,consumer_electronics_media_gaming,tier2_supply_chain_supplement,,,SONY,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SPG,SPG,Simon Property Group,Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SPGI,SPGI,S&P Global,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SQM,SQM,CHEMICAL & MINING CO OF CHILE INC,Materials,lithium_chemicals,tier2_supply_chain_supplement,,,SQM,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SRE,SRE,Sempra,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
STE,STE,Steris,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
STLD,STLD,Steel Dynamics,Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
STT,STT,State Street Corporation,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
STX,STX,Seagate Technology,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
STZ,STZ,Constellation Brands,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SW,SW,Smurfit Westrock,Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SWK,SWK,Stanley Black & Decker,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SWKS,SWKS,Skyworks Solutions,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SYF,SYF,Synchrony Financial,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SYK,SYK,Stryker Corporation,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
SYY,SYY,Sysco,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
T,T,AT&T,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TAP,TAP,Molson Coors Beverage Company,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TDG,TDG,TransDigm Group,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TDY,TDY,Teledyne Technologies,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TEAM,TEAM,Atlassian Corp,Information Technology,collaboration_software,tier2_supply_chain_supplement,,,TEAM,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TECH,TECH,Bio-Techne,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TECK,TECK,TECK RESOURCES LTD,Materials,mining_metals,tier2_supply_chain_supplement,,,TECK,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TEL,TEL,TE Connectivity,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TENB,TENB,"Tenable Holdings, Inc.",Information Technology,cybersecurity,tier2_supply_chain_supplement,,,TENB,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TER,TER,Teradyne,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TFC,TFC,Truist Financial,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TGT,TGT,Target Corporation,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TJX,TJX,TJX Companies,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TKO,TKO,TKO Group Holdings,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TLN,TLN,Talen Energy Corp,Utilities,power_generation,tier2_supply_chain_supplement,,,TLN,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TM,TM,TOYOTA MOTOR CORP/,Consumer Discretionary,autos,tier2_supply_chain_supplement,,,TM,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TMO,TMO,Thermo Fisher Scientific,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TMUS,TMUS,T-Mobile US,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TOST,TOST,"Toast, Inc.",Information Technology,vertical_software,tier2_supply_chain_supplement,,,TOST,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TPL,TPL,Texas Pacific Land Corporation,Energy,Energy,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TPR,TPR,"Tapestry, Inc.",Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TRGP,TRGP,Targa Resources,Energy,Energy,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TRMB,TRMB,Trimble Inc.,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TROW,TROW,T. Rowe Price,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TRV,TRV,Travelers Companies (The),Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TSCO,TSCO,Tractor Supply,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TSLA,TSLA,"Tesla, Inc.",Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TSM,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,Information Technology,semiconductors,tier2_supply_chain_supplement,,,TSM,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TSN,TSN,Tyson Foods,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TT,TT,Trane Technologies,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TTD,TTD,Trade Desk (The),Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TTWO,TTWO,Take-Two Interactive,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TXN,TXN,Texas Instruments,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TXT,TXT,Textron,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
TYL,TYL,Tyler Technologies,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
U,U,Unity Software Inc.,Information Technology,gaming_developer_platform,tier2_supply_chain_supplement,,,U,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
UAL,UAL,United Airlines Holdings,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
UBER,UBER,Uber,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
UDR,UDR,"UDR, Inc.",Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
UHS,UHS,Universal Health Services,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
ULTA,ULTA,Ulta Beauty,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
UNH,UNH,UnitedHealth Group,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
UNP,UNP,Union Pacific Corporation,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
UPS,UPS,United Parcel Service,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
URI,URI,United Rentals,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
UROY,UROY,Uranium Royalty Corp.,Energy,uranium,tier2_supply_chain_supplement,,,UROY,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
USB,USB,U.S. Bancorp,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
V,V,Visa Inc.,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VALE,VALE,Vale S.A.,Materials,mining_metals,tier2_supply_chain_supplement,,,VALE,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VEEV,VEEV,Veeva Systems,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VICI,VICI,Vici Properties,Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VLO,VLO,Valero Energy,Energy,Energy,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VLTO,VLTO,Veralto,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VMC,VMC,Vulcan Materials Company,Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VRSK,VRSK,Verisk Analytics,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VRSN,VRSN,Verisign,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VRT,VRT,Vertiv,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VRTX,VRTX,Vertex Pharmaceuticals,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VST,VST,Vistra Corp .,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VTR,VTR,Ventas,Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VTRS,VTRS,Viatris,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
VZ,VZ,Verizon,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WAB,WAB,Wabtec,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WAT,WAT,Waters Corporation,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WBD,WBD,Warner Bros. Discovery,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WDAY,WDAY,"Workday, Inc.",Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WDC,WDC,Western Digital,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WEC,WEC,WEC Energy Group,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WELL,WELL,Welltower,Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WFC,WFC,Wells Fargo,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WM,WM,Waste Management,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WMB,WMB,Williams Companies,Energy,Energy,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WMT,WMT,Walmart,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WOLF,WOLF,"WOLFSPEED, INC.",Information Technology,power_semiconductors,tier2_supply_chain_supplement,,,WOLF,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WRB,WRB,W. R. Berkley Corporation,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
WSM,WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
